Column,title,source_document_url,type,actor-name,language,published_at,length
2177,"Grenseregulering, servicekontor og politiråd i Hordaland : evaluering av prøveordning i Hordaland politidistrikt",,Evaluering,AGENDA Kaupang,nb,2010-01-01 00:00:00,0
2178,Etatsgjennomgang av NGU,,Evaluering,Norges geologiske undersøkelse (NGU)|Nærings- og handelsdepartementet,nb,2003-01-01 00:00:00,43489
2179,Brukermedvirkning og psykisk helse,,Evaluering,By- og regionforskningsinstituttet NIBR,nb,2005-01-01 00:00:00,304412
2180,Evaluering av konkurranseutsetting av drift- og vedlikehold i Statens vegvesen,,Evaluering,Dovre Group ,nb,2010-01-01 00:00:00,182123
2181,Erfaringer fra KUP - råd til BKA,,Evaluering,ECON Pöyry,nb,2007-01-01 00:00:00,354968
2182,"Cyber security SIS og
egensikre komponenter,
kommunikasjonsprotokoller",https://www.ptil.no/globalassets/fagstoff/prosjektrapporter/ikt-sikkerhet/dnv-gl---cyber-security-sis.pdf,Evaluering,DNV,no,2019-01-01 20:15:00,71007
2183,Basic and long-term research within Engineering Science in Norway,,Evaluering,Internasjonal evalueringskomité,en,2015-01-01 00:00:00,57876
2184,Evaluering av eiendomsvirksomheten til Siva,https://www.regjeringen.no/contentassets/995fa519e8504c58b89db4fc341bfde1/evaluering_eiendomsvirksomhet_siva_2015.pdf,Evaluering,Menon Economics,no,2015-02-13 20:07:00,407970
2185,Tiltakssatsing i forhold til sosialhjelpsmottakere,,Evaluering,Arbeidsforskningsinstituttet (AFI),nb,2004-01-01 00:00:00,83633
2186,Sceneweb og Danseinformasjonens historieprosjekt,,Evaluering,PROBA Samfunnsanalyse,nb,2015-01-01 00:00:00,194730
2187,"Qualification process for P&A 
Perforate, Wash, Cement (PWC)",https://www.ptil.no/contentassets/6337cbe4b51a4eb48255652616cb728e/pwc-qualification-final-signert.pdf,Studie,Reflekt,no,2021-12-14 17:16:00,42359
2188,Varsling i norsk arbeidsliv 2018,https://www.fafo.no/images/pub/2019/20711.pdf,Studie,Forskningsstiftelsen fafo,no,2019-01-01 20:05:00,120721
2189,Evaluation of the Norway India Partnership Initiative for Maternal and Child Health,,Evaluering,Cambridge Economic Policy Associates (CEPA),en,2013-01-01 00:00:00,231865
2190,Etikkinformasjonsutvalgets statusrapport – juni 2019,https://www.regjeringen.no/contentassets/f7967ee22d5e4680ada24dbebb51d799/etikkinformasjonsutvalget.-statusrapport---juni-2019.pdf,Statusrapport,Etikkinformasjonsutvalget,no,2019-06-24 20:11:00,63172
2191,Riksrevisjonens undersøkelse om utbygging og fornyelse av jernbaneinfrastrukturen,,Riksrevisjonsrapport,Riksrevisjonen,nb,2012-01-01 00:00:00,273427
2192,Robusthet i trafikkovervåking og bruk av ny teknologi,https://www.ptil.no/contentassets/233f28ef053145cc86e01198f64ebbc2/dnv-rapport_2021-1227_rev2.pdf,Studie,DNV,no,2022-06-27 17:16:00,142323
2193,Riksrevisjonens undersøkelse av regelverksforenkling og reduksjon av skjemabelastning for næringslivet,,Riksrevisjonsrapport,Riksrevisjonen,nb,2005-01-01 00:00:00,202121
2194,Den digitale grunnmuren satt på prøve,https://www.nkom.no/rapporter-og-dokumenter/ekomros2020/_/attachment/download/9400adbc-e7d1-4f1c-9efc-be3890a1ff5c:5b26cea852f4cf29decbd073bf838fe59c7daac4/EkomROS%202020.pdf,Statusrapport,Nkom|Nasjonal kommunikasjonsmyndighet,no,2020-01-01 20:17:00,61605
2195,Nye anskaffelsesdirektiver og unntaket for offentlig-offentlig samarbeid,https://www.regjeringen.no/globalassets/upload/kmd/komm/rapporter/annskaffelsesdirektiv_hjort_rapport.pdf,Forhåndsutredning,Hjort DA,no,2014-06-05 00:00:00,343115
2196,Rapport Kulturrådet: Vurdering av utflytting av administrative oppgaver,https://www.regjeringen.no/contentassets/83ec878ef8634ed6a96d732f3228eee7/vurdering_av_utflytting_av_oppgaver_kulturraadet_juni2016.pdf,Forhåndsutredning,Kulturrådet,no,2016-06-06 20:08:00,92313
2197,Evaluering av Arbeidstilsynet,,Evaluering,PricewaterhouseCoopers (PwC),nb,2008-01-01 00:00:00,166581
2198,Riksrevisjonens undersøkelse av psykiske helsetjenester,https://www.riksrevisjonen.no/globalassets/rapporter/no-2020-2021/psykiske-helsetjenester.pdf,Riksrevisjonsrapport,Riksrevisjonen,no,2021-03-06 17:10:00,458110
2199,NOKUTs kvalifikasjonspass for flyktninger,https://www.nokut.no/contentassets/9989482e51f1473786a8037c4b71b46d/malgina_marina_skjerven_stig_arne_nokuts_kvalifikasjonspass_for_flyktninger_1-2016-1.pdf,Evaluering,Nasjonalt organ for kvalitet i utdanningen|NOKUT,no,2016-01-01 20:18:00,58631
2200,Spørreundersøkelse om bruk avtelefoni og Internett blant blinde og svaksynte,,Evaluering,TNS Gallup,nb,2012-01-01 00:00:00,90078
2201,"Gjenoppbygging
av kultursektoren:
internasjonale
perspektiver ",https://www.kulturradet.no/documents/10157/ef3f45e1-8fd9-413f-85eb-d307ab0b4c61,Studie,Kulturrådet|Norsk filminstitutt,no,2022-01-01 17:16:00,29152
2202,Kommunikasjon uavhengig av stad,,Evaluering,Vestlandsforsking,nn,2012-01-01 00:00:00,272802
2203,Evaluering av Kompetanseutviklingsprogrammet. Underveisrapport 2005,https://www.fafo.no/zoo-publikasjoner/fafo-notater/item/evaluering-av-kompetanseutviklingsprogrammet,Ukategorisert,Forskningsstiftelsen fafo,nb,2005-01-01 00:00:00,418777
2204,En overordnet beskrivelse og vurdering av nødnettsystemets drifts- og vedlikeholdskonsept i trinn 1,,Evaluering,Teleplan,nb,2010-01-01 00:00:00,121065
2205,"Kunnskapsløftets intensjoner, forutsetninger og operasjonaliseringer : en analyse av en læreplanreform",,Evaluering,Pedagogisk forskningsinstitutt,nb,2011-01-01 00:00:00,457279
2206,"Riksrevisjonens kontroll med statsrådens (departementets) forvaltning av statens interesser i selskaper, banker, mv. for 1998",,Riksrevisjonsrapport,Riksrevisjonen,nb,1999-01-01 00:00:00,166613
2207,Arbeidstidsforsøk i tre statlige etater,https://www.regjeringen.no/contentassets/337fda92240d4517990409cf9f28edf9/arbeidstidsforsok_statlige_etater.pdf,Evaluering,Forskningsstiftelsen fafo,no,2019-08-20 20:10:00,233090
2208,"Kategorisering av statlig organisering, funksjoner og oppgaver",https://dfo.no/sites/default/files/fagomr%C3%A5der/Rapporter/Rapporter-Difi/Difi-notat-2019-8-Kategorisering-av-statlig-organisering-funksjoner-og-oppgaver-002.pdf,Forhåndsutredning,Direktoratet for forvaltning og IKT (DIFI),no,2019-01-01 20:05:00,155026
2209,Intervjuundersøkelse blant et utvalg utviklingsveiledere om satsingen Ungdomstrinn i utvikling,,Evaluering,"Nordisk institutt for studier av innovasjon, forskning og utdanning (NIFU)",nb,2017-01-01 00:00:00,167044
2210,Hunting for Per Diem: The Uses and Abuses of Travel Compensation in Three Developing Countries,https://www.norad.no/om-bistand/publikasjon/2012/hunting-for-per-diem-the-uses-and-abuses-of-travel-compensation-in-three-developing-countries/,Evaluering,Chr. Michelsens Institute,en,2012-04-23 00:00:00,359302
2211,Lokal forvaltning av villaksressursene,,Evaluering,Norsk institutt for naturforskning (NINA),nb,2006-01-01 00:00:00,148874
2212,Regionforstørring,,Evaluering,Transportøkonomisk institutt (TØI),nb,2010-01-01 00:00:00,286052
2213,Personvern og ITS-baserte trafikksikkerhetstiltak,,Evaluering,Transportøkonomisk institutt (TØI),nb,2010-01-01 00:00:00,296447
2214,Arbeidsgivers plikt til å gjennomgå HMS-opplæring,,Evaluering,Forskningsstiftelsen fafo,nb,2011-01-01 00:00:00,208260
2215,Studiebarometeret 2020 – Hovedtendenser,https://www.nokut.no/globalassets/studiebarometeret/2021/hoyere-utdanning/studiebarometeret-2020_hovedtendenser_1-2021.pdf,Kartlegging,Nasjonalt organ for kvalitet i utdanningen|NOKUT,no,2021-01-01 20:17:00,200331
2216,Hva bør skje med BHT?,https://www.regjeringen.no/contentassets/d0b365d15ae344b2b0f86848d99ba65b/a-0047_b_bedriftshelsetjenesten_ny_versjon_19062018.pdf,Evaluering,Ekspertgruppe,no,2018-05-25 20:10:00,406159
2217,PFOA in Norway,,Evaluering,IFP Research ,en,2008-01-01 00:00:00,171244
2218,"Bruk av norske fôrressurser
",https://www.landbruksdirektoratet.no/nb/filarkiv/rapporter/Utredning%20av%20forbedring%20av%20virkemidler%20med%20sikte%20på%20økt%20produksjon%20og%20bruk%20av%20norsk%20fôr.pdf/_/attachment/inline/99fab4a2-d254-4ed3-b456-d868ec72a4d8:eac3ac586c044b1c07a0d2e36299802eb84af0b6/Utredning%20av%20forbedring%20av%20virkemidler%20med%20sikte%20på%20økt%20produksjon%20og%20bruk%20av%20norsk%20fôr.pdf,Forhåndsutredning,Landbruksdirektoratet,no,2021-01-01 20:17:00,439527
2219,Et arbeidsliv for alle : arbeidsdeltakelse og funksjonshemmede,,Evaluering,Rettighetssenteret ,nb,2011-01-01 00:00:00,205027
2220,Verdiskapingsanalyse av reiselivsnæringen i Norge,,Evaluering,MENON Business Economics|Høgskolen i Buskerud og Vestfold,nb,2015-01-01 00:00:00,373490
2221,Evaluering av tilskuddsordning til aktiviteter for barn i asylmottak,https://www.udi.no/globalassets/global/forskning-fou_i/asylmottak/evaluering-av-tilskuddsordning-til-aktiviteter-for-barn-i-asylmottak.pdf,Evaluering,Oxford Research,no,2018-01-01 20:19:00,211474
2222,"""Næringslivets avstandskostnader"" - et fruktbart begrep?",,Evaluering,Transportøkonomisk institutt (TØI),nb,2008-01-01 00:00:00,132074
2223,Nytt fra EU-delegasjonen om kommunal- og regionalpolitikk (4/2018),https://www.regjeringen.no/contentassets/2725bc3cc8ef4384b200e694c600010a/04-2018__nytt-fra-eu-delegasjonen-om-kommunal--og-regionalpolitikk.pdf,Statusrapport,EU-delegasjonen,no,2018-07-13 20:11:00,37247
2224,Evaluering,,Evaluering,"Barne-, ungdoms- og familiedirektoratet (Bufdir)",nb,2013-01-01 00:00:00,164732
2225,Kvalitetssikring av Konseptuell løsning (KL) for prosjekt 3049 Erstatning av Nordkapp-klassen,,Evaluering,Vista Analyse ,nb,2015-01-01 00:00:00,216999
2226,Spørreundersøkelse om bruk og nytte av digitalt planregister,https://www.regjeringen.no/contentassets/7889cdb1d9ac440d95012acb88ba686f/agenda_kaupang_digitalt_planregister.pdf,Studie,AGENDA Kaupang,no,2021-03-02 20:11:00,107615
2227,Utredning av kostnader for økt krafttilgang i Midt-Norge,,Evaluering,ECON Pöyry,nb,2008-01-01 00:00:00,90374
2228,"SERO vår 2020 - Skatteetatens bedriftsundersøkelse om Etterlevelse, Rapportering og Oppdagelsesrisiko",https://www.skatteetaten.no/globalassets/om-skatteetaten/analyse-og-rapporter/rapporter/sero-2020-var---endeleg-versjon.pdf,Kartlegging,Skatteetaten|Opinion,no,2020-01-01 20:19:00,33190
2229,Kommunikasjonssystemer for ekstern nødkommunikasjon,https://www.ptil.no/globalassets/fagstoff/prosjektrapporter/ikt-sikkerhet/id7-kommunikasjonssystemer-for-ekstern-nodkommunikasjon.pdf,Evaluering,SINTEF,no,2021-01-01 20:19:00,174067
2230,"Biologisk evaluering av tilskuddsordningen for forvaltning av kortnebbgjess i Nord-Trøndelag, våren 2009",,Evaluering,Norsk institutt for naturforskning (NINA),nb,2010-01-01 00:00:00,37339
2231,Utredning av kvalifikasjonskrav i bygge- og anleggsbransjen,,Evaluering,Oslo Economics,nb,2021-01-01 00:00:00,273263
2232,De gode hjelperne,https://www.regjeringen.no/contentassets/654becfb48d24492af1a0bd575033693/de-gode-hjelperne.pdf,Kartlegging,Telemarksforsking,no,2019-12-04 20:11:00,100074
2233,Review of Norwegian support to the Global Alliance for Clean Cookstoves 2010-2017,,Evaluering,Multiconsult,en,2018-01-01 00:00:00,264117
2234,Kartlegging av praksis rundt bruk av arealregnskap i kommuneplan,https://www.regjeringen.no/contentassets/5e99259ea22a4d10ac974b10f1182a13/rapport_arealregnskap_ramboll.pdf,Forhåndsutredning,Rambøll Management,no,2020-09-07 20:11:00,105037
2235,Evaluering av Kvinner i Fokus og Nettverkskreditt,,Evaluering,Rambøll Management,nb,2008-01-01 00:00:00,272958
2236,"Kunnskapskontroller på a-krimområdet 
våren 2021_x000D_",https://www.skatteetaten.no/globalassets/om-skatteetaten/analyse-og-rapporter/rapporter/innsats-lonn-naring-2021.pdf,Evaluering,Skatteetaten,no,2021-01-01 17:12:00,250426
2237,Erfaringer fra ordningen med regionale verneombud,,Evaluering,ECON,nb,2007-01-01 00:00:00,215168
2238,Kartlegging av læringsutbyttebeskrivelser,https://www.nokut.no/contentassets/40568ec86aab411ba43c5a880ae339b5/kartlegging-av-laringsutbyttebeskrivelser_sluttrapport_2015-7.pdf,Evaluering,Sakkyndig komité|Nasjonalt organ for kvalitet i utdanningen|NOKUT,no,2015-01-01 20:18:00,121549
2239,Support to Legislatures,https://www.norad.no/om-bistand/publikasjon/2010/support-to-legislatures/,Evaluering,Chr. Michelsen Institute,en,2010-02-16 00:00:00,370898
2240,Effektivitet i KOSTRA-rapportering og dekkende behov for styringsinformasjon,https://www.regjeringen.no/contentassets/0a87fec0a8d7457b87db383d05151eb9/effektivitet_kostra-rapportering.pdf,Evaluering,BDO,no,2015-03-06 20:06:00,181934
2241,Evaluering av OPS i vegsektoren,,Evaluering,Transportøkonomisk institutt (TØI)|Dovre International,nb,2007-01-01 00:00:00,165264
2242,Statens vegvesens deling av informasjon fra ulykkesanalysearbeid (UAG),https://www.regjeringen.no/contentassets/aa5a18e0b4dd48399e11f832888514e9/rapport-uag---juni-2015-pdf.pdf,Evaluering,Utvalg,no,2015-05-06 20:07:00,185304
2243,Konseptvalgsutredninger og samfunnsøkonomiske analyser,,Evaluering,Transportøkonomisk institutt (TØI),nb,2011-01-01 00:00:00,507555
2244,Risk of Combination Effects Between Decabromodiphenyl Ether and Other Polybrominated Diphenyl Ethers,,Evaluering,Brunel University London,en,2013-01-01 00:00:00,411806
2245,Kartlegging av hindringer i regelverk for bruk av skytjenester,https://www.regjeringen.no/contentassets/d48b5b5895e54d679fef76e0860140a8/skytjenester_arbeidsgrupperapport.pdf,Kartlegging,Arbeidsgruppe,no,2015-06-25 20:06:00,123554
2246,Kompensasjonsordningen for idrett og frivillighet i forbindelse med covid-19,https://www.regjeringen.no/contentassets/f774e8288f7b456abee2df16910c5e45/notat-2020-1-kompensasjonsordningene-for-idrett-og-frivillighet-isf-2020.pdf,Kartlegging,Senter for forskning på sivilsamfunn og frivillig sektor,no,2020-11-24 20:11:00,92951
2247,Pensjonsreformens virkning på uføreratene,https://www.regjeringen.no/contentassets/9e40397c9f9640dc8828d03fb766bba4/proba_rapport_2015_02_pensjonsreformens_virkning_paa_ufoereratene.pdf,Evaluering,PROBA Samfunnsanalyse,no,2015-11-03 20:07:00,185043
2248,KS2 av Ny IKT-løsning for departementene,https://www.regjeringen.no/globalassets/upload/kmd/aif/rapport_ks2_ny_ikt-losning_departementene.pdf,KVU/KS1/KS2,Metier,no,2014-07-18 00:00:00,81654
2249,"Utredning av én
felles målpris på
fôrkorn",https://www.landbruksdirektoratet.no/nb/filarkiv/rapporter/Utredning%20av%20%C3%A9n%20felles%20m%C3%A5lpris%20p%C3%A5%20f%C3%B4rkorn%20Rapport%2017%202022.pdf/_/attachment/inline/48544144-a9f9-489a-8f69-9b921f2ffb76:8789399994f685d8836c91c845d400a6f980b355/Utredning%20av%20%C3%A9n%20felles%20m%C3%A5lpris%20p%C3%A5%20f%C3%B4rkorn%20Rapport%2017%202022.pdf,Forhåndsutredning,Landbruksdirektoratet,no,2022-03-03 17:13:00,86966
2250,Flere flyktninger bosatt raskere,,Evaluering,By- og regionforskningsinstituttet NIBR|NTNU|SINTEF Byggforsk,nb,2018-01-01 00:00:00,242591
2251,Evaluering av Bioteknologinemnda,https://dfo.no/sites/default/files/fagomr%C3%A5der/Rapporter/Rapporter-Difi/difi-rapport-2012-11-evaluering-av-bioteknologinemnda.pdf,Evaluering,Direktoratet for forvaltning og IKT (DIFI),no,2012-01-01 20:14:00,210319
2252,Likestilling i transport,,Evaluering,Transportøkonomisk institutt (TØI),nb,2006-01-01 00:00:00,150274
2253,Samfunnsøkonomisk analyse av utdyping i Sørvær fiskerihavn,,Forhåndsutredning,Vista Analyse ,nb,2016-01-01 00:00:00,111765
2254,Ressursgjennomgang av Lotteri- og stiftelsestilsynet,,Evaluering,PricewaterhouseCoopers (PwC),nb,2010-01-01 00:00:00,0
2255,Nasjonal strategisk risikovurdering (NSRV) for 2018,https://www.fiskeridir.no/Yrkesfiske/Dokumenter/Rapporter/2018/Nasjonal-strategisk-risikovurdering-NSRV-for-2018/_/attachment/download/4f457eaf-4f3f-4bee-8797-640d84f3ae9c:45780231bed4ea60fb91140c5909edf8994099a3/NSRV-2018.pdf,Evaluering,Fiskeridirektoratet|Fiskeridirektøren,no,2018-01-01 20:16:00,60317
2256,“Everyone wants to leave” Transit migration from Khartoum —The role of information and social media campaigns,https://www.udi.no/globalassets/global/forskning-fou_i/rapport_11_19_web.pdf,Studie,ISF,no,2019-01-01 20:17:00,115722
2257,Eldres transportvirkelighet 2030,,Evaluering,Pöyry Management Consulting (Norway),nb,2011-01-01 00:00:00,292256
2258,Energize Nepal 2016-2019,,Evaluering,Multiconsult,en,2020-01-01 00:00:00,0
2259,Nye samarbeidsformer - nye læringsformer?,,Evaluering,Nordlandsforskning,nb,2011-01-01 00:00:00,288025
2260,On equal terms?,,Evaluering,Forskningsstiftelsen fafo,nb,2009-01-01 00:00:00,333294
2261,Use of Evaluations in Norwegian Development Cooperation System,,Evaluering,RAND Europe,en,2013-01-01 00:00:00,236482
2262,Hatefulle ytringer på nett,https://www.ldo.no/globalassets/_ldo_2019/03_ombudet-og-samfunnet/rapporter/hatefulle-ytringer/ldo_hatefulle_ytringer_pa_nett.pdf,Studie,Likestillings- og diskrimineringsombudet (LDO)|YouGov,no,2021-01-01 20:17:00,131993
2263,EU’s rammedirektiv for vann,,Evaluering,Havforskningsinstituttet,nb,2008-01-01 00:00:00,55403
2264,Oppbevaring av norsk radioaktivt avfall,,KVU/KS1/KS2,Det Norske Veritas (DNV),nb,2015-01-01 00:00:00,578249
2265,Politiets trussel om bruk av og bruk av skytevåpen 2009 - 2019,https://www.politiet.no/globalassets/04-aktuelt-tall-og-fakta/politiets-trussel-om-bruk-av-og-bruk-av-skytevapen-2009---2019.pdf,Statusrapport,Politidirektoratet|POD,no,2020-03-06 20:05:00,12796
2266,Næringslivets syn på Skatteetaten 2009,,Evaluering,TNS Gallup,nb,2009-01-01 00:00:00,76058
2267,Innvandrere og sysselsetting i et regionalt perspektiv,,Evaluering,By- og regionforskningsinstituttet NIBR,nb,2015-01-01 00:00:00,257570
2268,Kvalitetssikring av fasiliteter for Tromsø Museum - Universitetsmuseet,,Evaluering,Vista Analyse ,nb,2015-01-01 00:00:00,294391
2269,Samiske tall forteller 8,https://www.regjeringen.no/contentassets/c334a9446e6040f8b0c1e56933c0b874/samiske-tall-forteller-8_norsk.pdf,Statusrapport,Faglig analysegruppe for samisk statistikk,no,2015-10-19 20:06:00,432478
2270,Elbileiernes reisevaner,,Evaluering,ECON,nb,2006-01-01 00:00:00,70003
2271,Riksrevisjonens undersøkelse av styring av pleieressursene i helseforetakene,,Riksrevisjonsrapport,Riksrevisjonen,nb,2015-01-01 00:00:00,151467
2272,Generelle og prosjektspesifikke trafikkprognoser,,Evaluering,Møreforsking Molde,nb,2005-01-01 00:00:00,90935
2273,Partssammensatt maritimt utvalg,https://www.regjeringen.no/contentassets/7091ab39955f41c09f5b8d2af1902fef/no/pdfs/partssammensatt_maritimt_utvalg.pdf,Forhåndsutredning,Utvalg,no,2021-03-19 20:11:00,187565
2274,Publikumsundersøkelse 2006,,Evaluering,Agenda utredning & utvikling,nb,2006-01-01 00:00:00,123040
2275,"Gjennomgang av 
støtten som gis til 
Norsk 
Landbruksrådgiving 
over jordbruksavtalen",https://www.landbruksdirektoratet.no/nb/filarkiv/rapporter/Gjennomgang%20av%20st%C3%B8tten%20som%20gis%20til%20Norsk%20Landbruksr%C3%A5dgiving%20over%20jordbruksavtalen%20Rapport%209%202022.pdf/_/attachment/inline/a5be7460-9637-4f48-8b45-07fd17dcb3ca:6db3b25ff44f4fcac2718aeb4f3dc2d0b7053916/Gjennomgang%20av%20st%C3%B8tten%20som%20gis%20til%20Norsk%20Landbruksr%C3%A5dgiving%20over%20jordbruksavtalen%20Rapport%209_2022.pdf,Evaluering,Landbruksdirektoratet,no,2022-02-15 17:13:00,421771
2276,Evaluering av Husbankens innsats i Groruddalen,,Evaluering,Asplan Viak|AGENDA Kaupang,nb,2011-01-01 00:00:00,176701
